Experience_ID,Title,City,Type,Base_Price_EUR,Duration_Hours,Main_Features,Supported_Languages,Avg_Rating,Review_Count
EXP001322,Local Market Tour in Zaragoza,Zaragoza,Local Market Tour,42.95,5.2,"Private group, Wheelchair accessible, Free cancellation","en,de",4.98,7415
EXP001323,Kayaking Adventure in Ibiza,Ibiza,Kayaking,113.81,4.4,"Multi-language guide, Instant confirmation, Free cancellation, Private group","en,de",4.21,5013
EXP001324,Kayaking Adventure in Madrid,Madrid,Kayaking,170.02,7.2,"Skip-the-line, Multi-language guide, Instant confirmation","en,es",4.72,1952
EXP001325,Local Market Tour in Madrid,Madrid,Local Market Tour,46.2,5.2,"Wheelchair accessible, Private group","en,es",3.98,6629
EXP001326,Local Market Tour in Madrid,Madrid,Local Market Tour,35.51,7.3,"Instant confirmation, Free cancellation, Multi-language guide","en,es",3.8,5531
EXP001327,Hiking Trail in Tenerife,Tenerife,Hiking,63.54,1.4,"Instant confirmation, Multi-language guide, Wheelchair accessible","en,de",4.51,5498
EXP001328,Local Market Tour in Palma,Palma,Local Market Tour,57.72,7.8,"Instant confirmation, Skip-the-line, Free cancellation, Multi-language guide","en,de",4.35,6573
EXP001329,Architecture Walk through Seville,Seville,Architecture Walk,151.12,6.5,"Free cancellation, Skip-the-line, Wheelchair accessible, Multi-language guide","en,de",4.32,1719
EXP001330,Visit the Museum of Bilbao,Bilbao,Museum Ticket,195.48,2.0,"Wheelchair accessible, Free cancellation, Private group, Multi-language guide","en,de",4.12,4931
EXP001331,Visit the Museum of Valencia,Valencia,Museum Ticket,74.86,6.6,"Free cancellation, Instant confirmation, Multi-language guide","en,de",3.84,4835
EXP001332,Guided Tour in Ibiza,Ibiza,Guided Tour,137.6,4.5,"Private group, Wheelchair accessible, Instant confirmation","en,de",4.49,5973
EXP001333,Adventure Park Experience in Alicante,Alicante,Adventure Park,29.53,2.7,"Skip-the-line, Private group","en,de",4.0,7445
EXP001334,Flamenco Show in Tenerife,Tenerife,Flamenco Show,37.65,4.6,"Private group, Multi-language guide, Instant confirmation","en,de",4.31,579
EXP001335,Guided Tour in San Sebastian,San Sebastian,Guided Tour,165.14,6.8,"Instant confirmation, Multi-language guide, Skip-the-line","en,de",4.43,5602
EXP001336,Visit the Museum of San Sebastian,San Sebastian,Museum Ticket,193.0,2.2,"Free cancellation, Private group, Skip-the-line, Instant confirmation","en,de",3.77,5246
EXP001337,Cooking Class in Malaga,Malaga,Cooking Class,25.65,6.4,"Free cancellation, Skip-the-line, Instant confirmation, Private group","en,de",4.61,7955
EXP001338,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,223.76,6.5,"Instant confirmation, Free cancellation","en,de",4.44,4712
EXP001339,Hiking Trail in Malaga,Malaga,Hiking,86.52,2.8,"Skip-the-line, Free cancellation","en,de",5.0,3375
EXP001340,Visit the Museum of Palma,Palma,Museum Ticket,36.95,5.9,"Wheelchair accessible, Skip-the-line, Free cancellation, Instant confirmation","en,de",4.86,1827
EXP001341,Adventure Park Experience in Barcelona,Barcelona,Adventure Park,41.71,2.0,"Free cancellation, Wheelchair accessible, Private group","en,es",4.9,7701
EXP001342,Guided Tour in Granada,Granada,Guided Tour,174.54,7.6,"Multi-language guide, Free cancellation, Private group","en,de",3.39,4584
EXP001343,Local Market Tour in Bilbao,Bilbao,Local Market Tour,141.53,1.8,"Skip-the-line, Free cancellation, Wheelchair accessible","en,de",3.77,4990
EXP001344,Wine Tasting in Granada,Granada,Wine Tasting,163.23,7.8,"Multi-language guide, Skip-the-line","en,de",5.0,6027
EXP001345,Guided Tour in Palma,Palma,Guided Tour,218.25,5.3,"Free cancellation, Multi-language guide, Skip-the-line","en,de",4.55,1240
EXP001346,Wine Tasting in Granada,Granada,Wine Tasting,207.4,7.6,"Multi-language guide, Skip-the-line, Private group, Instant confirmation","en,de",4.16,3037
EXP001347,Cooking Class in Barcelona,Barcelona,Cooking Class,68.86,7.6,"Skip-the-line, Multi-language guide","en,es",5.0,2599
EXP001348,Adventure Park Experience in Tenerife,Tenerife,Adventure Park,54.99,1.7,"Free cancellation, Multi-language guide, Wheelchair accessible, Private group","en,de",3.5,4479
EXP001349,Cooking Class in Malaga,Malaga,Cooking Class,48.4,3.3,"Skip-the-line, Private group, Multi-language guide, Instant confirmation","en,de",4.13,6894
EXP001350,Local Market Tour in Barcelona,Barcelona,Local Market Tour,178.65,2.5,"Free cancellation, Private group, Wheelchair accessible, Instant confirmation","en,es",4.2,2023
EXP001351,Cooking Class in Ibiza,Ibiza,Cooking Class,103.09,6.0,"Wheelchair accessible, Skip-the-line","en,de",4.23,7951
EXP001352,Flamenco Show in Alicante,Alicante,Flamenco Show,89.34,6.3,"Free cancellation, Multi-language guide","en,de",4.46,859
EXP001353,Adventure Park Experience in Granada,Granada,Adventure Park,90.26,6.6,"Skip-the-line, Free cancellation, Instant confirmation, Multi-language guide","en,de",4.6,3480
EXP001354,Guided Tour in Bilbao,Bilbao,Guided Tour,182.5,4.8,"Free cancellation, Multi-language guide","en,de",4.46,6600
EXP001355,Hiking Trail in Bilbao,Bilbao,Hiking,216.02,5.7,"Private group, Wheelchair accessible, Skip-the-line","en,de",4.72,4180
EXP001356,Architecture Walk through Bilbao,Bilbao,Architecture Walk,180.2,4.0,"Private group, Skip-the-line, Wheelchair accessible","en,de",3.05,2381
EXP001357,Kayaking Adventure in Bilbao,Bilbao,Kayaking,35.45,1.2,"Free cancellation, Skip-the-line","en,de",4.37,3499
EXP001358,Hiking Trail in Cordoba,Cordoba,Hiking,70.85,2.1,"Instant confirmation, Private group, Wheelchair accessible, Skip-the-line","en,de",4.58,7681
EXP001359,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,84.45,5.1,"Instant confirmation, Free cancellation, Skip-the-line, Wheelchair accessible","en,de",4.38,6356
EXP001360,Local Market Tour in Palma,Palma,Local Market Tour,58.87,1.6,"Wheelchair accessible, Multi-language guide, Skip-the-line, Private group","en,de",4.04,6776
EXP001361,Hiking Trail in Cordoba,Cordoba,Hiking,179.75,2.9,"Multi-language guide, Private group","en,de",4.81,4948
EXP001362,Architecture Walk through Granada,Granada,Architecture Walk,154.39,1.5,"Instant confirmation, Multi-language guide, Wheelchair accessible, Private group","en,de",4.56,7397
EXP001363,Visit the Museum of Cordoba,Cordoba,Museum Ticket,221.34,4.6,"Instant confirmation, Private group, Skip-the-line, Free cancellation","en,de",4.12,3121
EXP001364,Flamenco Show in Malaga,Malaga,Flamenco Show,199.42,3.6,"Multi-language guide, Private group","en,de",4.17,915
EXP001365,Cooking Class in Barcelona,Barcelona,Cooking Class,118.64,7.2,"Multi-language guide, Free cancellation, Skip-the-line","en,es",4.5,7517
EXP001366,Kayaking Adventure in Tenerife,Tenerife,Kayaking,214.47,7.9,"Instant confirmation, Wheelchair accessible, Skip-the-line, Free cancellation","en,de",3.83,3111
EXP001367,Local Market Tour in Malaga,Malaga,Local Market Tour,172.77,7.9,"Free cancellation, Multi-language guide, Instant confirmation, Wheelchair accessible","en,de",4.58,6515
EXP001368,Visit the Museum of Bilbao,Bilbao,Museum Ticket,80.81,4.2,"Private group, Free cancellation, Wheelchair accessible, Skip-the-line","en,de",4.09,1495
EXP001369,Cooking Class in Barcelona,Barcelona,Cooking Class,244.05,6.1,"Skip-the-line, Multi-language guide, Wheelchair accessible","en,es",4.0,1362
EXP001370,Local Market Tour in Barcelona,Barcelona,Local Market Tour,118.75,5.6,"Skip-the-line, Wheelchair accessible","en,es",3.52,5815
EXP001371,Visit the Museum of Malaga,Malaga,Museum Ticket,22.3,2.1,"Free cancellation, Skip-the-line","en,de",4.26,29
EXP001372,Hiking Trail in Valencia,Valencia,Hiking,75.23,4.4,"Free cancellation, Private group, Wheelchair accessible","en,de",3.92,5720
EXP001373,Visit the Museum of Madrid,Madrid,Museum Ticket,56.17,1.4,"Instant confirmation, Multi-language guide, Free cancellation, Skip-the-line","en,es",4.16,5989
EXP001374,Flamenco Show in Bilbao,Bilbao,Flamenco Show,120.39,7.3,"Skip-the-line, Multi-language guide","en,de",4.29,7146
EXP001375,Visit the Museum of Valencia,Valencia,Museum Ticket,235.68,2.3,"Multi-language guide, Wheelchair accessible, Instant confirmation, Free cancellation","en,de",3.77,4440
EXP001376,Adventure Park Experience in Ibiza,Ibiza,Adventure Park,111.89,7.3,"Instant confirmation, Multi-language guide","en,de",3.48,7345
EXP001377,Kayaking Adventure in Cordoba,Cordoba,Kayaking,239.09,1.9,"Skip-the-line, Multi-language guide","en,de",3.79,4293
EXP001378,Adventure Park Experience in Tenerife,Tenerife,Adventure Park,184.71,1.9,"Skip-the-line, Wheelchair accessible, Free cancellation","en,de",3.64,1570
EXP001379,Architecture Walk through Tenerife,Tenerife,Architecture Walk,141.41,1.5,"Wheelchair accessible, Multi-language guide, Private group","en,de",4.35,2127
EXP001380,Visit the Museum of Malaga,Malaga,Museum Ticket,24.7,7.9,"Private group, Skip-the-line, Multi-language guide","en,de",4.37,416
EXP001381,Architecture Walk through Seville,Seville,Architecture Walk,42.04,5.3,"Wheelchair accessible, Private group, Free cancellation","en,de",4.53,5921
EXP001382,Visit the Museum of Palma,Palma,Museum Ticket,177.96,2.1,"Multi-language guide, Instant confirmation","en,de",4.89,4923
EXP001383,Hiking Trail in Seville,Seville,Hiking,154.25,6.8,"Multi-language guide, Wheelchair accessible, Instant confirmation, Free cancellation","en,de",4.27,5805
EXP001384,Visit the Museum of Ibiza,Ibiza,Museum Ticket,153.64,1.4,"Private group, Wheelchair accessible, Free cancellation, Skip-the-line","en,de",4.46,3822
EXP001385,Visit the Museum of Cordoba,Cordoba,Museum Ticket,145.44,5.8,"Skip-the-line, Wheelchair accessible","en,de",4.46,1108
EXP001386,Visit the Museum of Seville,Seville,Museum Ticket,26.4,7.7,"Wheelchair accessible, Skip-the-line, Instant confirmation","en,de",4.13,3686
EXP001387,Hiking Trail in Zaragoza,Zaragoza,Hiking,217.42,5.0,"Free cancellation, Wheelchair accessible, Private group","en,de",4.95,2845
EXP001388,Kayaking Adventure in Barcelona,Barcelona,Kayaking,229.78,2.1,"Instant confirmation, Free cancellation, Wheelchair accessible, Skip-the-line","en,es",4.27,375
EXP001389,Guided Tour in Barcelona,Barcelona,Guided Tour,177.8,5.6,"Private group, Instant confirmation, Multi-language guide","en,es",3.73,4652
EXP001390,Guided Tour in Cordoba,Cordoba,Guided Tour,149.74,7.7,"Private group, Skip-the-line","en,de",4.6,3046
EXP001391,Architecture Walk through Seville,Seville,Architecture Walk,197.22,6.3,"Private group, Multi-language guide, Wheelchair accessible, Free cancellation","en,de",4.21,3903
EXP001392,Architecture Walk through Malaga,Malaga,Architecture Walk,58.2,1.7,"Private group, Wheelchair accessible, Instant confirmation","en,de",4.71,4581
EXP001393,Flamenco Show in Malaga,Malaga,Flamenco Show,206.36,5.6,"Wheelchair accessible, Private group, Instant confirmation, Skip-the-line","en,de",4.42,5528
EXP001394,Hiking Trail in Madrid,Madrid,Hiking,248.05,7.7,"Free cancellation, Multi-language guide, Wheelchair accessible","en,es",3.81,7152
EXP001395,Kayaking Adventure in Valencia,Valencia,Kayaking,208.38,7.1,"Instant confirmation, Free cancellation, Private group, Multi-language guide","en,de",3.95,5715
EXP001396,Hiking Trail in Alicante,Alicante,Hiking,28.19,7.4,"Instant confirmation, Private group, Multi-language guide","en,de",4.41,381
EXP001397,Visit the Museum of Bilbao,Bilbao,Museum Ticket,89.52,8.0,"Instant confirmation, Multi-language guide","en,de",3.7,7357
EXP001398,Kayaking Adventure in Malaga,Malaga,Kayaking,124.9,5.5,"Multi-language guide, Wheelchair accessible, Skip-the-line, Instant confirmation","en,de",4.2,5609
EXP001399,Guided Tour in Malaga,Malaga,Guided Tour,184.4,3.2,"Wheelchair accessible, Instant confirmation, Free cancellation","en,de",4.31,7599
EXP001400,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,126.82,4.9,"Wheelchair accessible, Multi-language guide","en,de",4.61,2131
EXP001401,Kayaking Adventure in Bilbao,Bilbao,Kayaking,106.99,3.9,"Free cancellation, Wheelchair accessible, Instant confirmation, Private group","en,de",4.4,4903
EXP001402,Visit the Museum of Madrid,Madrid,Museum Ticket,174.99,8.0,"Free cancellation, Skip-the-line, Private group, Multi-language guide","en,es",3.86,6623
EXP001403,Kayaking Adventure in Valencia,Valencia,Kayaking,44.95,4.1,"Private group, Wheelchair accessible, Skip-the-line, Multi-language guide","en,de",4.39,190
EXP001404,Kayaking Adventure in Zaragoza,Zaragoza,Kayaking,213.03,4.8,"Free cancellation, Instant confirmation, Multi-language guide, Skip-the-line","en,de",4.43,94
EXP001405,Flamenco Show in Alicante,Alicante,Flamenco Show,212.11,2.0,"Wheelchair accessible, Instant confirmation","en,de",4.11,1088
EXP001406,Cooking Class in Malaga,Malaga,Cooking Class,73.58,6.1,"Private group, Wheelchair accessible, Multi-language guide","en,de",4.27,6755
EXP001407,Adventure Park Experience in Tenerife,Tenerife,Adventure Park,15.57,6.7,"Wheelchair accessible, Instant confirmation, Free cancellation, Private group","en,de",4.22,5006
EXP001408,Guided Tour in Ibiza,Ibiza,Guided Tour,48.82,4.3,"Private group, Multi-language guide, Wheelchair accessible, Instant confirmation","en,de",3.83,93
EXP001409,Guided Tour in Alicante,Alicante,Guided Tour,172.5,3.7,"Private group, Wheelchair accessible, Free cancellation, Skip-the-line","en,de",4.29,361
EXP001410,Guided Tour in Tenerife,Tenerife,Guided Tour,57.34,3.7,"Instant confirmation, Multi-language guide, Skip-the-line, Free cancellation","en,de",4.51,1648
EXP001411,Kayaking Adventure in Palma,Palma,Kayaking,172.18,4.7,"Multi-language guide, Instant confirmation, Private group","en,de",4.28,6576
EXP001412,Flamenco Show in Madrid,Madrid,Flamenco Show,53.18,5.5,"Multi-language guide, Free cancellation","en,es",4.37,586
EXP001413,Visit the Museum of Alicante,Alicante,Museum Ticket,205.01,2.0,"Free cancellation, Wheelchair accessible, Instant confirmation, Skip-the-line","en,de",4.76,5541
EXP001414,Cooking Class in Barcelona,Barcelona,Cooking Class,101.54,7.0,"Wheelchair accessible, Multi-language guide, Skip-the-line","en,es",3.96,586
EXP001415,Local Market Tour in Alicante,Alicante,Local Market Tour,222.44,6.3,"Private group, Skip-the-line, Wheelchair accessible","en,de",4.06,840
EXP001416,Kayaking Adventure in Seville,Seville,Kayaking,168.87,6.6,"Multi-language guide, Private group","en,de",4.45,383
EXP001417,Wine Tasting in Bilbao,Bilbao,Wine Tasting,91.28,1.1,"Private group, Wheelchair accessible","en,de",4.18,930
EXP001418,Cooking Class in Malaga,Malaga,Cooking Class,53.02,4.8,"Free cancellation, Multi-language guide, Skip-the-line, Wheelchair accessible","en,de",4.15,1324
EXP001419,Cooking Class in Santiago,Santiago,Cooking Class,51.65,1.1,"Instant confirmation, Private group","en,de",4.34,7489
EXP001420,Local Market Tour in Ibiza,Ibiza,Local Market Tour,196.03,4.2,"Multi-language guide, Wheelchair accessible, Free cancellation","en,de",4.24,7614
EXP001421,Adventure Park Experience in Alicante,Alicante,Adventure Park,125.0,3.4,"Wheelchair accessible, Multi-language guide","en,de",4.86,618
EXP001422,Guided Tour in Cordoba,Cordoba,Guided Tour,167.48,3.4,"Multi-language guide, Skip-the-line, Instant confirmation","en,de",4.37,1055
EXP001423,Local Market Tour in Tenerife,Tenerife,Local Market Tour,104.02,6.4,"Multi-language guide, Private group","en,de",4.52,765
EXP001424,Flamenco Show in Santiago,Santiago,Flamenco Show,68.84,1.1,"Skip-the-line, Multi-language guide, Private group, Free cancellation","en,de",3.86,4026
EXP001425,Flamenco Show in Seville,Seville,Flamenco Show,164.53,6.0,"Free cancellation, Skip-the-line","en,de",3.9,5496
EXP001426,Visit the Museum of Seville,Seville,Museum Ticket,133.85,7.9,"Wheelchair accessible, Instant confirmation, Free cancellation, Multi-language guide","en,de",4.73,1900
EXP001427,Flamenco Show in Cordoba,Cordoba,Flamenco Show,66.43,3.2,"Skip-the-line, Free cancellation","en,de",4.19,4136
EXP001428,Local Market Tour in Palma,Palma,Local Market Tour,79.08,8.0,"Instant confirmation, Private group","en,de",4.22,602
EXP001429,Cooking Class in Valencia,Valencia,Cooking Class,216.56,4.7,"Private group, Skip-the-line","en,de",4.51,781
EXP001430,Kayaking Adventure in Barcelona,Barcelona,Kayaking,217.91,6.7,"Wheelchair accessible, Instant confirmation, Multi-language guide, Skip-the-line","en,es",4.5,1934
EXP001431,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,229.23,7.6,"Multi-language guide, Wheelchair accessible, Private group","en,de",4.42,5294
EXP001432,Hiking Trail in Valencia,Valencia,Hiking,85.3,5.5,"Private group, Multi-language guide, Instant confirmation, Wheelchair accessible","en,de",4.23,7157
EXP001433,Kayaking Adventure in Barcelona,Barcelona,Kayaking,142.51,2.5,"Multi-language guide, Free cancellation","en,es",4.28,2968
EXP001434,Adventure Park Experience in Barcelona,Barcelona,Adventure Park,243.25,7.4,"Private group, Multi-language guide, Instant confirmation","en,es",4.77,929
EXP001435,Kayaking Adventure in Barcelona,Barcelona,Kayaking,129.63,6.0,"Instant confirmation, Multi-language guide, Free cancellation, Private group","en,es",4.05,1385
EXP001436,Visit the Museum of Cordoba,Cordoba,Museum Ticket,174.98,8.0,"Skip-the-line, Private group, Free cancellation","en,de",4.26,2242
EXP001437,Cooking Class in Zaragoza,Zaragoza,Cooking Class,120.76,5.6,"Free cancellation, Instant confirmation, Private group, Wheelchair accessible","en,de",5.0,5867
EXP001438,Wine Tasting in Palma,Palma,Wine Tasting,232.19,3.5,"Skip-the-line, Multi-language guide, Free cancellation, Private group","en,de",3.64,1941
EXP001439,Local Market Tour in San Sebastian,San Sebastian,Local Market Tour,150.68,4.8,"Multi-language guide, Wheelchair accessible, Private group","en,de",3.8,7969
EXP001440,Guided Tour in Palma,Palma,Guided Tour,198.2,5.0,"Multi-language guide, Wheelchair accessible, Private group, Instant confirmation","en,de",4.47,2013
